"station","Present_Tmax","Present_Tmin","LDAPS_RHmin","LDAPS_RHmax","LDAPS_Tmax_lapse","LDAPS_Tmin_lapse","LDAPS_WS","LDAPS_LH","LDAPS_CC1","LDAPS_CC2","LDAPS_CC3","LDAPS_CC4","LDAPS_PPT1","LDAPS_PPT2","LDAPS_PPT3","LDAPS_PPT4","lat","lon","DEM","Slope","Solar.radiation","Next_Tmax"
11,29.4,23.8,51.29519653,89.52171326,34.16601593,25.0202948,5.261523863,82.28891643,0.562908152,0.457512684,0.43760657,0.658779552,0.007273937,0,1.642818113,0.539526671,37.5372,127.085,28.7,0.6233,5805.242676,33.4
1,29.6,23.3,79.9949646,96.50373077,25.29467324,22.98805375,5.542358627,44.65985819,0.731758081,0.787562276,0.694425674,0.768188943,5.156076964,1.001956575,0,0.005402432,37.6046,126.991,212.335,2.785,5516.807129,28.9
10,24.9,17.1,30.23739243,93.66271973,22.17738641,16.19896919,8.732646267,81.41010634,0.36474102,0.073193153,0.048294682,0.098980658,0,0,0,0,37.4562,126.955,208.507,5.1782,4454.895508,22.6
16,29.3,20.8,75.59384155,93.70602417,27.8539875,23.47152091,7.88693585,63.62854401,0.90669976,0.724834415,0.618416792,0.760875367,2.060859511,2.205240656,0,0.091439528,37.4697,126.995,82.2912,2.2579,5493.250488,26.2
13,34,26.4,38.27318954,80.39073944,36.86912038,26.65621975,5.760255078,63.41202009,0.041844369,0.016566849,0.023169462,0.08007539,0,0,0.034497843,0,37.5776,127.083,59.8324,2.6865,5310.041992,36.4
23,31,22.7,44.36968231,82.35864258,28.40296913,21.64592992,6.337652266,92.05274105,0.030380309,0.017489767,0.043373048,0.110670968,0,0,0,0,37.5372,126.891,15.5876,0.1554,4482.970215,31.1
10,29,23.9,53.65909195,91.41609192,30.12513718,24.33638481,5.470474452,58.0006507,0.49682099,0.267045559,0.317019622,0.249141379,0,0,0,0,37.4562,126.955,208.507,5.1782,5631.025391,30.7
17,31.7,24.9,60.4310379,95.47879791,32.14048224,24.92589354,6.309525599,116.1558161,0.503065338,0.407027115,0.110024791,0.003746232,0.060321296,0,0,0,37.6181,127.099,53.4712,0.697,5354.600098,32
11,26.6,23.1,43.98158264,86.77287292,33.7508296,24.15958033,4.794795702,44.0169915,0.424193373,0.268239961,0.025617994,0.084161556,0,0,0,0,37.5372,127.085,28.7,0.6233,5425.785156,33.3
24,33.1,27,70.21183777,92.01499176,30.74607477,26.54931025,5.642355929,45.65284816,0.679735798,0.418448893,0.345586825,0.13982535,1.162085065,0.02731663,0.134454705,0,37.5237,126.909,17.2956,0.2223,5406.136719,34
22,34.5,24.6,48.11857224,80.32226563,34.11953719,26.6635981,5.786535472,85.04305665,0.323822868,0.259308083,0.29201601,0.627776071,0,0,0,0.001450902,37.5102,127.086,21.9668,0.1332,4782.181641,33.9
20,23.2,17.6,48.05976486,89.59628296,20.51908296,14.30137542,8.600326369,89.94272631,0.61934792,0.649593307,0.46616447,0.072961697,0,0,0,0,37.6181,127.004,146.554,4.7296,4594.163086,22.8
16,30,21.1,54.27442551,85.60754395,28.54328237,22.08984884,6.726908286,77.51853009,0.090107575,0.15131902,0.259585675,0.124314949,0,0,0,0,37.4697,126.995,82.2912,2.2579,5712.382324,30.9
10,28.7,18.8,39.26557541,86.03911591,27.76251316,19.91262759,5.713907272,73.47654482,0.020635235,0.019798638,0.024855437,0.19181813,0.003020859,0,0,0,37.4562,126.955,208.507,5.1782,4413.5,29.9
14,24.5,23.4,92.24992371,95.00267792,25.46,23.26465711,6.499224941,32.66438377,0.900431188,0.890459569,0.939809594,0.920147863,9.009708881,8.966277197,0.665742412,0.010924487,37.4967,126.927,30.968,0.618,5754.252441,25.8
22,33.9,27.3,78.70860291,91.88885498,30.53553808,28.03794937,8.36789606,64.9739275,0.426578052,0.522736164,0.226152714,0.141872633,1.007148981,0.392800691,0,0,37.5102,127.086,21.9668,0.1332,5200.162598,33.1
5,33.5,25.6,47.38982391,90.11698914,32.50055165,25.43874594,6.054560175,124.0642471,0.351373919,0.145035041,0.26534624,0.099160597,0.004879095,0,1.106178264,2.474762321,37.5507,127.135,35.038,0.5055,4958.898438,34.5
8,26.7,24.1,48.06835175,92.0003891,27.40195775,23.46916034,6.877390196,40.64247225,0.205672056,0.14637991,0.066828706,0.237266325,0,0,0,0,37.4697,126.91,52.518,1.5629,4478.937012,28.2
21,27.8,25.8,41.90550613,84.87909698,35.03196922,25.77481697,6.470891049,9.880238394,0.22560286,0.298396174,0.222033947,0.088464761,0,0,0,0,37.5507,127.04,26.298,0.5721,5568.829102,34.4
21,28.6,20.8,32.56171799,78.9003067,31.54389552,20.97426891,5.708440483,19.61862016,0.061190746,0.056108084,0.174800281,0.345026362,0,0,0,0.053757186,37.5507,127.04,26.298,0.5721,5826.782227,31.6
17,32,21.5,50.76319504,94.63254547,31.8556622,23.30189923,4.420352226,99.87532233,0.293321539,0.121865665,0.524214076,0.669469309,0,0,0,0.287654549,37.6181,127.099,53.4712,0.697,5780.668945,33.6
24,34.5,28,53.69321442,77.88128662,31.75887348,27.87928429,6.008079489,51.01114066,0.192527038,0.27208582,0.479845786,0.511432265,0,0,0,0,37.5237,126.909,17.2956,0.2223,4849.283203,33.8
17,30.7,22.4,82.24047852,97.81510162,27.10514143,25.33869909,6.770818273,40.08421214,0.451065355,0.814667339,0.902506025,0.501325091,0,0.874898503,2.081761165,0.311685627,37.6181,127.099,53.4712,0.697,5518.56543,29
12,26.8,22.3,52.24894714,92.79415131,32.83285031,24.34439319,6.447191328,34.96930027,0.604537973,0.389873962,0.16388094,0.075521538,0.015625704,0,0,0,37.5507,126.988,132.118,0.5931,5323.390137,32.7
24,33.8,25.1,49.5396843,79.61055756,33.83885317,25.92440551,6.183346043,62.14981413,0.008799842,0.031672392,0.019596622,0.115684064,0,0,0,0,37.5237,126.909,17.2956,0.2223,5646.496582,36.2
1,20.6,18.2,61.65188599,93.9237442,26.85975027,19.50585423,5.691574703,77.76364132,0.30600351,0.23971308,0.257080702,0.074534697,0,0.000836913,0.2345118,0.001661121,37.6046,126.991,212.335,2.785,5183.697266,26.2
20,30.2,20.8,40.48387146,79.83504486,26.46595314,19.63066536,8.793067634,159.8980598,0,0,0.071845178,0.049131054,0,0,0,0,37.6181,127.004,146.554,4.7296,4746.358887,28.7
19,31,24.5,54.34791565,83.5880127,30.02641453,23.88473758,5.835487038,57.53856398,0,0.003040549,0.000186275,0.012153349,0,0,0,0,37.5776,126.938,75.0924,1.7678,5791.473633,32.3
2,29.3,22.8,52.98777771,94.70002747,30.28528892,25.25086853,6.949465454,72.02639858,0.739326643,0.291744017,0.11477962,0.034332781,2.934537586,0,0,0,37.6046,127.032,44.7624,0.5141,5451.257324,29.9
12,25.7,19.1,37.1048584,87.91530609,29.53132326,20.58023365,6.21876814,22.02423523,0.035522473,0.151346643,0.007044714,0.006400916,0,0,0,0,37.5507,126.988,132.118,0.5931,4583.094727,30.6
23,31.6,27.6,75.9246521,95.91345215,28.53898409,25.44062825,7.919224004,50.63790623,0.790294748,0.807535187,0.737900885,0.579385661,0.269843065,7.028781692,0.28117895,0,37.5372,126.891,15.5876,0.1554,5559.503418,30.4
25,33.1,26.8,43.44381714,77.92461395,34.6478495,26.70254027,5.553541114,18.83290104,0.173491409,0.152533498,0.107383334,0.050287457,0,0,0,0,37.5237,126.97,19.5844,0.2713,5288.856445,34.9
11,26.1,23.1,50.91040039,83.49685669,32.94964504,25.19984021,6.978711943,50.13482881,0.390348359,0.137241823,0.162259672,0.27494832,0,0,0,0,37.5372,127.085,28.7,0.6233,5162.046875,32.2
13,35.3,26.8,55.84215164,77.74112701,33.19769135,27.31739068,6.998111566,51.41424219,0.308734778,0.370166785,0.357581092,0.344409848,0,0,0,0,37.5776,127.083,59.8324,2.6865,5637.350098,33.6
5,25,23.4,65.11640167,92.127388,30.21391984,24.51637653,8.66183126,85.96249835,0.142199745,0.297169712,0.280785745,0.379825319,0,0,2.47e-05,0,37.5507,127.135,35.038,0.5055,5655.37793,26
11,32.7,26.7,62.10766983,86.46485138,30.76270094,26.2550088,8.047930459,45.17882919,0.678836222,0.718496846,0.288982657,0.22402086,0,0.002326966,0,0,37.5372,127.085,28.7,0.6233,5425.785156,32.9
24,29.9,21.4,60.94613647,93.39802551,29.79824378,23.90026574,7.499268775,57.1552155,0.03906019,0.104753948,0.719970565,0.831347125,0,0,0.085126772,5.771121143,37.5237,126.909,17.2956,0.2223,5809.1875,29.6
14,29.8,27.2,65.3844223,91.04628754,29.825803,26.6368698,5.699928214,24.90766809,0.726442698,0.648988722,0.478139002,0.271110216,2.726683112,0.098011878,1.399222612,0,37.4967,126.927,30.968,0.618,5545.18457,32.7
14,28.8,22.6,53.71402359,86.1071167,28.68888184,22.39081678,7.683878968,15.40155137,0.78387365,0.537682479,0.095074012,0.053758139,0.005924195,0.002511634,0,0,37.4967,126.927,30.968,0.618,5754.252441,29.4
10,27.2,21.8,73.96779633,93.38433075,28.50314809,24.94907236,6.481963575,50.88144537,0.747739198,0.754714686,0.252342878,0.232663005,3.767430086,8.311203641,0.003156417,0,37.4562,126.955,208.507,5.1782,5431.227051,32
8,26.5,19.4,34.44887161,78.59741211,28.67564148,18.00864342,6.088963052,42.96328257,0.042011613,1.11e-05,0.160809321,0.06213872,0,0,0,0.001928187,37.4697,126.91,52.518,1.5629,5845.816895,30.4
15,32.6,22.4,43.71585846,72.18195343,32.5609544,24.99328149,6.328861306,37.92197148,0.011004719,0.008277109,0.054565359,0.284331752,0,0,0,0,37.5507,126.937,30.0464,0.8552,5798.013184,33.4
1,21.8,19.4,76.19385529,89.44700623,22.52633407,20.08430143,14.0502977,71.26898241,0.525959164,0.546831128,0.504894084,0.455117477,0.087711891,0.003940299,0.0053733,0,37.6046,126.991,212.335,2.785,5152.121094,25
3,32.5,26.6,42.03918839,76.44580841,32.23389297,25.72682152,6.863487631,16.4732971,0.081824481,0.081868891,0.165649944,0.642889779,0,0,0,0,37.5776,127.058,33.3068,0.2661,4652.430664,32.6
13,26.3,23.4,54.10002136,93.42267609,30.26811905,22.929669,6.327787518,50.97142557,0.41223632,0.218669037,0.117180291,0.144198292,0,0,0,0,37.5776,127.083,59.8324,2.6865,5779.356934,32.4
14,35,26.2,77.89115143,86.44882202,28.07771837,25.1834301,12.16811858,80.06284428,0.83943901,0.795159681,0.75905875,0.782280203,2.463561296,0.774066259,1.386332696,1.734279325,37.4967,126.927,30.968,0.618,5766.149414,26.8
19,28.1,26,60.35148239,94.18235016,29.3128404,24.43797078,6.88374728,49.61783298,0.687980952,0.542588096,0.036622045,0.05043838,2.294027932,0.060653872,0,0,37.5776,126.938,75.0924,1.7678,5523.139648,31.8
13,31.4,25.9,70.25051117,90.6052475,29.77863576,25.51849392,7.424165507,35.1163367,0.569784397,0.772786151,0.515225265,0.208164112,0.037093957,1.20036615,0,0,37.5776,127.083,59.8324,2.6865,5310.041992,33.8
25,34.8,27.1,30.87835884,76.90872955,34.93263068,26.51600912,6.531260202,12.19495632,0.002382166,0.01485587,0,0.112338099,0,0,0,0,37.5237,126.97,19.5844,0.2713,4928.546875,35.9
1,20.7,17.8,83.48825073,99.71987152,22.35101082,19.85851586,10.13182457,36.22889894,0.499746971,0.342624803,0.30758064,0.324832247,0.732259278,0.377714127,0.068617007,0.10372344,37.6046,126.991,212.335,2.785,5827.258789,20.7
13,26,20.6,62.6180191,95.07866669,25.94544031,20.4002035,5.421729654,41.06394509,0.852137395,0.647706536,0.337906624,0.275660521,1.199510217,0.197709179,0.056756914,0,37.5776,127.083,59.8324,2.6865,5819.253906,28.6
13,28,23.7,48.5061264,93.22246552,33.97289222,24.74052803,5.580633809,39.54226919,0.581968393,0.301357511,0.186825208,0.084141017,0,0,0,0,37.5776,127.083,59.8324,2.6865,5255.987793,32.9
10,26.6,23.5,67.95102692,92.00862885,29.69873884,23.95693279,6.966346443,49.01403463,0.251243726,0.357908432,0.395948307,0.660807528,0,0,0,0.002530971,37.4562,126.955,208.507,5.1782,5827.465332,29.7
2,31.8,23.5,49.49959564,90.91989136,32.98707115,25.19248841,4.927123855,73.80542,0.321482666,0.332779089,0.199711642,0.252924609,0.52306499,0.072696706,0,0,37.6046,127.032,44.7624,0.5141,5451.257324,33.3
6,32.9,26.7,51.26779175,89.73630524,34.19232071,25.95323946,6.265402595,55.92431426,0.057386596,0.077160902,0.167437452,0.084983224,0,0,0,0,37.5102,127.042,54.6384,0.1457,5161.604004,34
13,28.2,19.2,41.67976761,91.88318634,31.20445849,21.61692526,6.724486997,36.72836087,0.16066592,0.105511346,0.019416387,0.045698441,0,0,0,0,37.5776,127.083,59.8324,2.6865,5111.087891,30.7
4,31.9,27.7,68.88233948,98.11496735,30.42550544,26.10719949,7.606065353,71.38829923,0.194993914,0.483139292,0.227500389,0.513690823,0,0.00731607,0.000120178,1.488061301,37.645,127.022,45.716,2.5348,4926.958008,32.7
6,30.4,23.2,68.37688446,86.97724915,26.04953448,23.17787504,4.66227745,28.28489534,0.332574044,0.62471838,0.62802729,0.630864487,0,0.001146234,0,0,37.5102,127.042,54.6384,0.1457,5100.898926,27.1
24,35.2,26.5,64.12787628,85.69251251,31.66675598,27.00229076,7.422894071,54.51878285,0.308674091,0.377621731,0.366898327,0.342964818,0,0,0,0,37.5237,126.909,17.2956,0.2223,5629.780762,33.2
8,31.6,24.6,50.10383987,83.71087646,31.34187528,24.19299701,5.749634584,47.96489124,0.137465479,0.099856048,0.273193506,0.130374254,0,0,0.003221507,0,37.4697,126.91,52.518,1.5629,5020.958008,30.5
15,30.4,25.2,41.05117798,73.39347839,34.23492527,26.05634781,7.439776162,22.4552863,0.266566671,0.171391772,0.271525124,0.388352391,0,0,0,0,37.5507,126.937,30.0464,0.8552,5222.419434,31.6
6,31.5,24.7,51.01438904,88.74326324,33.26337552,24.6997109,5.728482743,57.84198793,0.373557208,0.11571035,0.271488225,0.320482523,0,0,0,0.286109289,37.5102,127.042,54.6384,0.1457,5354.693848,34.2
1,26,21.7,60.30228806,94.16223907,28.9958455,22.60933085,6.601827482,98.03220987,0.116191263,0.032415879,0.308984732,0.352165741,0,0,0,0.001905548,37.6046,126.991,212.335,2.785,5651.470703,28.9
16,23.5,19.5,43.98707962,85.44565582,30.11329868,20.89235649,5.824990312,102.2091891,0.315165141,0.232719914,0.137837649,0.162348958,0,0,0,0.16481338,37.4697,126.995,82.2912,2.2579,5842.662598,31.8
23,35.7,27.2,50.64014816,87.12740326,33.8655226,28.28831676,5.866477698,103.8349098,0.063476972,0.016631122,0.013499055,0.012817653,0,0,0,0,37.5372,126.891,15.5876,0.1554,5051.400391,36
23,26.8,24.3,72.86208344,94.38017273,27.73194196,24.32394252,5.854146451,47.58691994,0.861329062,0.699326108,0.322198698,0.060973132,0.284612693,1.443872549,0,0,37.5372,126.891,15.5876,0.1554,5539.772949,30.8
4,25.9,18.9,68.55381775,97.58850861,25.21827613,19.438481,6.307207162,74.40600963,0.451957272,0.475426397,0.79668536,0.763039443,0,0,0.190058714,9.078569969,37.645,127.022,45.716,2.5348,4565.983887,26.3
11,33.8,25.2,47.82860565,91.10861969,31.27140868,24.4970619,5.409968297,56.55865256,0.265931127,0.367812993,0.304158647,0.219766585,0,0.004715749,0,0,37.5372,127.085,28.7,0.6233,5219.050781,32.3
3,30.4,20.6,46.60169601,79.85671997,32.97563916,24.39955777,5.341359278,12.72799561,0.363125197,0.419313578,0.233984348,0.594446202,0,0,0,0.037247042,37.5776,127.058,33.3068,0.2661,5661.220703,30
18,35.2,22.6,46.32042694,88.43422699,32.23422101,23.62825259,5.705058406,120.6960721,0.012190323,0.005520451,0.053536971,0.285076181,0,0,0,0,37.4832,127.024,56.4448,1.2313,5794.006836,35.5
2,31,24.8,50.36841965,84.77853394,32.24789939,26.8327768,8.448640605,78.16922879,0.267716551,0.156637432,0.289957167,0.070507428,0.000107236,0,0,0,37.6046,127.032,44.7624,0.5141,5538.37207,31
20,28.1,21.6,55.7747879,98.23428345,24.45992838,18.70640431,11.48780749,101.9525911,0.485505573,0.144901306,0.005935668,0.140193787,0.308744062,0.002534551,0,0,37.6181,127.004,146.554,4.7296,5932.124023,28.2
14,31.5,23.8,46.32874298,73.82985687,30.03443476,23.74620287,6.420508847,15.18625901,0,0.012674797,0.116146164,0.033339431,0,0,0,0,37.4967,126.927,30.968,0.618,4602.03125,30
9,31.1,21.6,38.5198555,93.83770752,27.23995181,19.14585789,5.842105289,116.3624797,0,0.002097505,0.064028206,0.048135966,0,0,0,0,37.4967,126.826,50.9312,0.4125,4664.901367,29.3
8,32.7,24.9,24.95941162,92.22174072,34.68928656,24.92566986,7.874708007,72.04152107,0.491652278,0.094639666,0.041246175,0.071963382,0.334288679,0,0,0,37.4697,126.91,52.518,1.5629,5793.330078,33.8
11,30,22.3,36.88537216,75.55039215,32.38991472,22.90435623,6.003492519,60.43846003,0.048333457,0.065379856,0.116429083,0.108370648,0,0,0,0,37.5372,127.085,28.7,0.6233,5864.000977,32.7
10,32.3,25.7,56.6597023,80.56462097,30.87247115,25.91936943,6.744689147,66.92362205,0.57392187,0.317924705,0.309075189,0.517013043,0,0,0,0,37.4562,126.955,208.507,5.1782,4769.366211,35.5
4,30.8,23,86.64031219,99.19927979,22.7690913,20.39039117,11.06257908,62.45926205,0.792437578,0.630651034,0.768760949,0.428796131,1.238934358,0.0885582,0.274417257,0.001669077,37.645,127.022,45.716,2.5348,5845.616211,23.6
12,28.1,21.9,65.01636505,87.55974579,30.22736274,25.43050748,7.254554609,13.72334939,0.409453794,0.529062507,0.489807109,0.452075596,0,0,0,0,37.5507,126.988,132.118,0.5931,5766.102051,29.1
21,30.6,25.3,71.74703217,90.43128967,29.80443869,25.79373396,7.524697264,35.45630697,0.534009436,0.764010495,0.530959884,0.165026558,0.025424163,1.074954775,0,0,37.5507,127.04,26.298,0.5721,5319.623535,33.1
4,33.5,25.9,64.59005737,95.3860321,30.12569277,24.58337254,5.709079747,85.65127365,0.385611819,0.209930806,0.468098813,0.020910225,0.040922415,1.036454015,10.03651044,0,37.645,127.022,45.716,2.5348,4960.18457,36.1
2,32.2,25,38.94021606,86.65140533,33.98067706,26.51657518,6.461386134,87.06640371,0.364971404,0.395651695,0.22340259,0.09937372,0,0,0,0,37.6046,127.032,44.7624,0.5141,5379.522949,33.6
5,27,21.7,87.00679779,94.83579254,23.93995369,21.863583,7.497114619,48.36145145,0.748712837,0.833543428,0.633712812,0.582620028,0,3.231664161,5.641332943,0.633089021,37.5507,127.135,35.038,0.5055,4822.092285,23.6
21,25.3,21.6,34.78504181,83.26242065,32.14473193,21.24376153,6.689663072,16.45004036,0.381800353,0.235830439,0.201293527,0.144939862,0,0,0,0.00913868,37.5507,127.04,26.298,0.5721,5841.541016,31.9
10,26,22.5,65.68763733,94.96535492,26.84454841,21.475203,9.12309887,62.97955746,0.207931405,0.169323552,0.047783498,0.182568687,0,0,0,0,37.4562,126.955,208.507,5.1782,5570.72168,28.9
1,32.4,24.2,56.99724197,90.30815125,32.32800512,24.80158957,6.889773717,111.3344292,0.032662544,0.001546173,0.103598013,0.051630503,0,0.005581432,0.005862781,0,37.6046,126.991,212.335,2.785,5415.057617,32.2
18,34.7,25.2,53.66872025,94.60516357,30.18084413,23.58946492,5.616543303,98.48836068,0.278463784,0.325358677,0.227996531,0.227798177,0,0,0,0,37.4832,127.024,56.4448,1.2313,5202.184082,32
1,25.2,17.9,40.93031693,84.20108032,28.31403078,18.64165274,6.787822316,71.91975607,0.071239981,0.069699671,0.233625482,0.282667376,0,0,0.050935536,0,37.6046,126.991,212.335,2.785,5961.377441,29.8
6,32.4,26.4,67.94934845,89.69561005,29.81868226,24.01469716,7.183775465,77.61031993,0.717916315,0.547037302,0.460500685,0.319773664,3.724946781,0.185898657,0,0,37.5102,127.042,54.6384,0.1457,5744.228027,27
24,28.1,23.8,52.29943466,89.80877686,28.91932229,23.07576872,7.627049009,45.63602646,0.305884584,0.153395459,0.006595997,0.012059009,0,0,0,0,37.5237,126.909,17.2956,0.2223,5734.145996,31
25,34.5,26.3,57.7567749,74.47003937,30.63249947,26.65602405,6.646242023,35.65266784,0.504939099,0.731712194,0.602711196,0.519997883,0.004157612,0.448596671,0.149354555,0,37.5237,126.97,19.5844,0.2713,5582.90332,32.6
17,35.3,23.8,82.26848602,95.18650818,28.16286131,26.07115003,3.007953897,32.59607036,0.294755797,0.677049413,0.831145967,0.319357839,0,0.041149328,0.823721622,0.001355684,37.6181,127.099,53.4712,0.697,5038.491699,30.9
16,32,22.1,48.48199081,85.60592651,31.82833997,23.32388807,5.276423087,111.7268264,0.22252359,0.13609222,0.226822885,0.300714029,0,0,0,0,37.4697,126.995,82.2912,2.2579,5777.470215,32.4
10,31.4,24,69.68460846,89.4732666,27.71515429,24.57994043,5.198703448,42.56400478,0.260951551,0.356086904,0.553337146,0.433153169,0,0,0,0,37.4562,126.955,208.507,5.1782,5209.735352,29.7
1,30,23.6,76.82048798,94.89555359,27.64165572,24.3580065,10.06157404,58.23345915,0.754717779,0.859537601,0.401603029,0.255777987,0.012814273,0.022247788,0.006562671,0,37.6046,126.991,212.335,2.785,5564.09082,29.1
13,33.2,26.5,45.51637268,86.57626343,33.65956593,27.20381853,7.523593624,30.90015578,0.462719881,0.390629781,0.117997718,0.043843417,0.018789333,0,0,0,37.5776,127.083,59.8324,2.6865,4984.21582,33.1
15,31,24.7,74.62240601,88.07929993,27.49102965,25.83166893,9.686432223,30.03617392,0.735166655,0.69286073,0.65837529,0.509874365,0.005722842,0.173597217,0.064194418,0,37.5507,126.937,30.0464,0.8552,5649.52832,29
23,30.5,24.1,61.51745987,96.06399536,28.9276529,24.96208243,7.176547954,91.90201998,0.59829425,0.346255816,0.153715609,0.044536417,3.228300721,0,0,0,37.5372,126.891,15.5876,0.1554,5432.126465,31.8
25,25.7,22.2,81.58770752,92.48797607,27.17711984,24.70654878,7.74314932,43.08249106,0.847589663,0.659216268,0.766473179,0.549314709,0.388854921,0.71144828,0.10627257,0.014322411,37.5237,126.97,19.5844,0.2713,5564.44043,27.1
7,31,27.2,85.55042267,97.66125488,27.29347898,25.14246008,7.98185273,56.85238862,0.80464054,0.81599171,0.75742976,0.588819481,0.49926496,6.927716811,0.152063174,0,37.5776,126.838,12.37,0.0985,5557.116699,29.7
16,27.4,22.7,62.46504974,92.91571808,27.98777664,22.49572848,7.774321496,95.36429147,0.223349502,0.163866359,0.037362634,0.140499763,0,0,0,0,37.4697,126.995,82.2912,2.2579,5556.628906,29.8
18,36,25.2,50.5030098,80.47108459,31.74896439,24.35708893,6.414968421,107.1537012,0.452655423,0.330980328,0.211265994,0.058817033,0.017535106,0,0,0,37.4832,127.024,56.4448,1.2313,5623.249023,34.8
1,21.9,18,66.10977173,96.73606873,26.19079408,20.28288463,4.453255961,70.72009804,0.38777113,0.366048819,0.368138689,0.514313355,0.020214175,0.007509601,0.019588828,0.000489613,37.6046,126.991,212.335,2.785,5020.102051,25.7
16,24.8,23,55.63654709,85.51825714,31.5350439,24.48640185,6.785420289,88.06723758,0.295736467,0.164959596,0.168721323,0.183183992,0,0,0.038172747,0,37.4697,126.995,82.2912,2.2579,5124.78125,30.9
3,30.9,23.7,48.57543564,70.28482056,28.48161279,24.09527754,7.070889831,13.86163052,0.409728974,0.508303749,0.571233915,0.659434346,0,0,0,0.069298649,37.5776,127.058,33.3068,0.2661,5721.618652,29
11,35.5,26.1,46.16152573,82.80573273,35.59933096,26.61143747,5.647787084,74.65454261,0.026720557,0,0.098447928,0.101253236,0,0.00751289,0,0,37.5372,127.085,28.7,0.6233,5274.280762,35.3
10,25.1,18.8,67.50579834,96.0526123,30.23898811,22.02274939,7.02814884,99.45110629,0.62056845,0.421153016,0.32586258,0.661063585,2.496538222,0,5.260038614,1.391603761,37.4562,126.955,208.507,5.1782,5570.72168,33.4
18,36,27.6,55.15559769,89.3465271,32.94019138,27.46130163,6.040788074,108.9976259,0.361989285,0.091441559,0.312619121,0.1419404,0.029654547,0,0,0.788809776,37.4832,127.024,56.4448,1.2313,5230.736816,37.1
21,32.2,23.1,39.5652504,84.58136749,31.90051497,24.6063396,7.178219765,24.92526428,0.0852717,0.065050081,0.049097462,0.040688685,0,0,0.060258123,0,37.5507,127.04,26.298,0.5721,5093.562988,29.9
8,27.4,22,63.92348099,94.43669891,27.01162082,23.3043104,5.993894895,27.43356013,0.441065358,0.698294462,0.331211849,0.104537296,0,0,0,0,37.4697,126.91,52.518,1.5629,4745.608887,28.8
25,33.2,26.7,65.25843811,88.94968414,30.55093361,24.46064947,7.307681342,45.8659035,0.71675961,0.547300093,0.458598412,0.29702075,1.922619628,0.197719013,0,0,37.5237,126.97,19.5844,0.2713,5726.839355,27.6
1,26.9,19.6,38.75231171,73.93379211,29.28190728,20.34439178,12.95520178,123.6120892,0.002634499,0.08163983,0.179358914,0.407059213,0,0,0,0,37.6046,126.991,212.335,2.785,5360.637207,28.1
24,30.4,22.3,36.39590454,75.75074005,29.47132791,21.70144732,5.594702939,38.57978042,0.104750399,0.365238984,0.033137835,0,0,0,0,0,37.5237,126.909,17.2956,0.2223,4556.236816,28.6
11,32.7,26.6,63.26516724,87.1577301,30.1166743,26.15979067,9.826839904,64.38502026,0.447294143,0.599569348,0.139070013,0.247380016,0.007923121,0.104166852,0,0,37.5372,127.085,28.7,0.6233,5402.019531,30.5
4,27.1,23.8,65.1855545,99.21414948,30.33228955,24.15710775,8.716302494,61.10775337,0.88663128,0.613285619,0.249344922,0.168814777,3.322535307,0.028131257,0,0,37.645,127.022,45.716,2.5348,5787.545898,26.7
8,32.3,26.7,73.38291931,90.08168793,28.99094661,24.14548857,7.400484254,67.70068121,0.717412314,0.526702954,0.526395643,0.324551262,2.267859717,0.072672172,0,0,37.4697,126.91,52.518,1.5629,5733.061523,27.1
3,30.7,25.7,44.15481567,77.0426178,33.82781897,25.46399795,7.105917335,14.92624334,0.27921178,0.175209242,0.236160805,0.450011176,0,0,0,0,37.5776,127.058,33.3068,0.2661,5214.541016,31.4
9,31.6,21.7,50.2035141,87.54790497,29.33662746,22.88430316,5.717205723,93.56490062,0.054957669,0.160004128,0.339103299,0.311315919,0,0,0,0,37.4967,126.826,50.9312,0.4125,5851.988281,28.9
3,28.9,20.9,41.71199417,88.39094543,31.11164293,23.39821943,5.380228122,12.56621347,0.151050924,0.119764406,0.307429063,0.155492215,0,0,0,0,37.5776,127.058,33.3068,0.2661,5002.308105,30.8
10,28,23.6,68.09938812,90.70236969,29.78579305,24.49109157,11.27709508,67.78056399,0.268644579,0.621978545,0.334174163,0.069006439,0,0.008631396,0,0,37.4562,126.955,208.507,5.1782,5352.822754,30.1
5,31.2,22.3,45.36354446,93.36498261,31.64828637,23.48324016,5.190860997,124.9882096,0.068745946,0.101690594,0.177406053,0.146315934,0,0,0.003661552,0,37.5507,127.135,35.038,0.5055,5024.069336,31.7
6,32.3,25.6,70.63305664,89.38880157,27.18487701,24.50498294,4.737920781,42.85622247,0.790014969,0.762346343,0.74307613,0.785091085,1.398031853,4.163376589,0.003260536,0,37.5102,127.042,54.6384,0.1457,5379.994141,31.7
3,28,22.6,42.79627991,88.94004822,31.09985859,21.45615279,8.855947753,14.49632748,0.253761849,0.24829105,0.036963465,0.000503523,0,0,0,0,37.5776,127.058,33.3068,0.2661,5852.268066,31.2
5,24,22.5,79.66565704,94.64907074,23.42698241,20.47217453,8.23061798,67.05877161,0.716826492,0.665564105,0.738032007,0.920756181,0.29585724,0.718902309,0.068738694,7.717282971,37.5507,127.135,35.038,0.5055,4925.497559,23.7
